@T,climate,
name,precip.csv,
desc,breakpoint precip,
,,
missing_val,-9999,
date_start,31.12.2020 00:00:00,
date_end,07.03.2023 23:59:59,
date_format,dd.MM.yyyy HH:mm:ss,
,,
tres,d,
unit,mm,
,,
@H,time,B_ME
ID,-,81
,15.07.2022 16:00:00,0.3
,15.07.2022 16:10:00,6.3
,15.07.2022 16:20:00,1.5
,15.07.2022 16:30:00,0.3
,15.07.2022 18:10:00,0.3
,15.07.2022 20:00:00,0.3
,15.07.2022 20:30:00,0.3
,15.07.2022 20:50:00,0.3
,15.07.2022 21:00:00,0.3
,15.07.2022 21:10:00,0.3
,15.07.2022 21:20:00,0.3
,15.07.2022 21:40:00,0.3
,15.07.2022 21:50:00,0.3
,15.07.2022 22:00:00,0.6
,15.07.2022 22:10:00,0.3
,15.07.2022 22:20:00,0.3
,15.07.2022 22:30:00,0.9
,15.07.2022 22:40:00,0.3
,15.07.2022 22:50:00,0.3
,15.07.2022 23:00:00,0.6
,15.07.2022 23:10:00,0.6
,16.07.2022 14:10:00,0.3
,16.07.2022 14:20:00,1.5
,16.07.2022 15:00:00,0.3
,16.07.2022 16:00:00,0.6
,17.07.2022 06:50:00,0.3
,20.07.2022 18:20:00,0.3
,20.07.2022 18:50:00,0.3
,22.07.2022 20:00:00,1.2
,22.07.2022 20:20:00,0.3
,23.07.2022 17:10:00,0.6
,23.07.2022 17:30:00,0.6
,23.07.2022 18:10:00,0.3
,23.07.2022 18:20:00,0.3
,23.07.2022 18:40:00,0.9
,23.07.2022 18:50:00,0.6
,23.07.2022 19:10:00,0.9
,24.07.2022 03:50:00,0.3
,24.07.2022 14:00:00,2.1
,24.07.2022 14:20:00,0.9
,24.07.2022 14:30:00,0.3
,24.07.2022 14:50:00,0.3
,27.07.2022 19:40:00,9.6
,27.07.2022 19:50:00,6.6
,28.07.2022 00:50:00,0.3
,01.08.2022 14:30:00,0.3
,01.08.2022 14:50:00,0.3
,01.08.2022 15:00:00,0.3
,05.08.2022 13:50:00,0.3
,05.08.2022 14:00:00,0.3
,13.08.2022 13:20:00,0.3
,13.08.2022 17:00:00,0.3
,13.08.2022 17:10:00,0.3
,13.08.2022 17:20:00,0.3
,13.08.2022 18:10:00,0.3
,14.08.2022 18:30:00,0.3
,14.08.2022 18:40:00,0.3
,14.08.2022 19:00:00,0.3
,14.08.2022 21:10:00,0.3
,14.08.2022 21:30:00,0.3
,14.08.2022 21:40:00,0.3
,14.08.2022 21:50:00,0.3
,14.08.2022 22:40:00,0.3
,14.08.2022 22:50:00,0.3
,14.08.2022 23:00:00,0.3
,14.08.2022 23:10:00,0.6
,15.08.2022 11:10:00,0.3
,15.08.2022 11:30:00,0.9
,15.08.2022 11:40:00,0.9
,15.08.2022 11:50:00,1.2
,15.08.2022 12:00:00,3.3
,15.08.2022 12:10:00,2.7
,15.08.2022 12:50:00,0.3
,15.08.2022 13:00:00,1.8
,15.08.2022 13:10:00,7.5
,15.08.2022 13:20:00,5.1
,15.08.2022 13:30:00,2.1
,15.08.2022 13:40:00,0.9
,15.08.2022 14:00:00,0.3
,15.08.2022 14:10:00,3
,15.08.2022 14:20:00,0.6
,15.08.2022 14:50:00,1.8
,15.08.2022 15:00:00,0.6
,15.08.2022 15:10:00,0.3
,15.08.2022 15:20:00,0.9
,15.08.2022 15:30:00,2.1
,15.08.2022 15:40:00,2.1
,15.08.2022 16:00:00,0.3
,15.08.2022 16:50:00,0.3
,15.08.2022 17:20:00,0.3
,15.08.2022 18:00:00,0.9
,15.08.2022 18:10:00,0.6
,15.08.2022 18:20:00,0.3
,15.08.2022 18:30:00,0.9
,15.08.2022 18:40:00,1.2
,15.08.2022 18:50:00,0.9
,15.08.2022 19:00:00,0.3
,15.08.2022 19:10:00,0.3
,21.08.2022 10:30:00,1.5
,21.08.2022 10:40:00,0.3
