@T,climate,,,,,,,,,,,,,
description,Synchronized storm breakpoint data,,,,,,,,,,,,,
missing_value,-9999,,,,,,,,,,,,,
date_format,uuuu-MM-dd HH:mm:ss,,,,,,,,,,,,,
date_start,1/2/2021 16:00,,,,,,,,,,,,,
date_end,12/31/2022 16:00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
@H,time,B_BenCulv,B_OldFlowers,B_SaltCabin,B_ME,B_MM,B_MW,B_UE,MRMS_17,MRMS_18,MRMS_41,MRMS_44,MRMS_73,MRMS_8
,12/31/2021 4:00,0,0,0,0,0,0,0,0.496711128,0.529519462,0.433211118,0.68862225,0.576086148,0.370416677
,12/31/2021 5:00,0,0,0,0,0,0,0,0.502355594,0.479777791,0.449438909,0.502708343,0.512938943,0.5051778
,12/31/2021 6:00,0,0,0,0,0,0,0,0.22154447,0.157691669,0.239536139,0.222250027,0.286102784,0.175683348
,12/31/2021 7:00,0,0,0,0,0,0,0,0.034219444,0.032808334,0.045508325,0.059619444,0.033866675,0.015874997
,12/31/2021 10:00,0,0,0,0,0,0,0,0,0,0.013758331,0.008466665,0.018344449,0
,12/31/2021 11:00,0,0,0,0,0,0,0,0.154163903,0.11429999,0.152400003,0.156280549,0.178152799,0.0762
,12/31/2021 12:00,0,0,0,0,0,0,0,0.265994476,0.238125039,0.207080567,0.239536138,0.07514167,0.232480572
,12/31/2021 13:00,0,0,0,0,0,0,0,0.312561141,0.289630575,0.255058373,0.285750031,0.127000027,0.30091946
,12/31/2021 14:00,0,0,0,0,0,0,0,0.464255612,0.425450023,0.52034726,0.546100026,0.447675036,0.372533328
,12/31/2021 15:00,0,0,0,0,0,0,0,0.392288906,0.381705571,0.549275082,0.582788966,0.609247246,0.37288612
,12/31/2021 16:00,0,0,0,0,0,0,0,0.381000007,0.347133346,0.44203057,0.405341683,0.504825035,0.376766675
,12/31/2021 17:00,0,0,0,0,0,0,0,0.295275024,0.289983358,0.305858356,0.298097259,0.215547233,0.267052817
,12/31/2021 18:00,0,0,0,0,0,0,0,0.278341693,0.279752823,0.24024169,0.317500007,0.153811136,0.254352814
,12/31/2021 19:00,0,0,0,0,0,0,0,0.23741947,0.227541697,0.186619473,0.250472235,0.081844465,0.232833331
,12/31/2021 20:00,0,0,0,0,0,0,0,0.143580559,0.112536096,0.096308317,0.128058341,0.022577783,0.122766646
,12/31/2021 21:00,0,0,0,0,0,0,0,0.011641665,0.011641665,0,0.011641665,0,0.011641665
,12/31/2021 22:00,0,0,0,0,0,0,0,0.025399995,0.030691661,0,0,0,0
,12/31/2021 23:00,0,0,0,0,0,0,0,0,0.011641665,0,0,0,0
,1/1/2022 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0.01693333
,1/1/2022 5:00,0,0,0,0,0,0,0,0,0.029633329,0,0,0,0.018697219
,1/1/2022 6:00,0,0,0,0,0,0,0,0,0.016933331,0,0,0,0.023636108
,1/1/2022 7:00,0,0,0,0,0,0,0,0.043391659,0.091369438,0,0,0,0.089958325
,1/1/2022 8:00,0,0,0,0,0,0,0,0.10195277,0.113241647,0,0,0,0.130174985
,1/2/2022 11:00,0,0,0,0,0,2.1,0,0,0,0,0,0,0
,1/2/2022 12:00,0,0,0,0,0,3.3,0,0,0,0,0,0,0
,1/2/2022 13:00,0,0,0,0,0,1.8,0,0,0,0,0,0,0
,1/2/2022 14:00,0,0,0,0,0,0.3,0,0,0,0,0,0,0
,1/4/2022 7:00,0,0,0,0,0,0,0,0,0,0.011288892,0,0,0
,1/4/2022 11:00,0,0,0,0,0,0,0,0,0,0.013758331,0,0,0
,1/4/2022 12:00,0,0,0,0,0,0,0,0.097013891,0.025399995,0.111830574,0.085725001,0.167216687,0.019755556
,1/4/2022 13:00,0,0,0,0,0,0,0,0.050799991,0,0.101247219,0.067733321,0.109008342,0
,1/4/2022 14:00,0,0,0,0,0,0,0,0.032808328,0,0.066674996,0.032808327,0.071966662,0
,1/4/2022 15:00,0,0,0,0,0,0,0,0.09454445,0.029280559,0.154516686,0.069144449,0.170744448,0.01905
,1/4/2022 16:00,0,0,0,0,0,0,0,0.225425046,0.110419451,0.273050021,0.135113902,0.356305575,0.110772225
,1/4/2022 17:00,0,0,0,0,0,0,0,0.140052785,0.055033338,0.184502793,0.213430584,0.019402778,0.093133317
,1/4/2022 18:00,0,0,0,0,0,0,0,0.03951112,0.052211116,0.15381113,0.100188899,0.040922239,0.052211105
,1/4/2022 19:00,0,0,0,0,0,0,0,0.134055571,0.088547235,0.203905571,0.215194469,0.241300016,0.06455834
,1/4/2022 20:00,0,0,0,0,0,0,0,0.179211129,0.148166677,0.204258341,0.07831667,0.333022231,0.145344447
,1/4/2022 21:00,0,0,0,0,0,0,0,0.121708353,0.086783322,0.147108342,0,0.099130562,0.08254999
,1/4/2022 22:00,0,0,0,0,0,0,0,0.164041672,0.107597229,0.182033348,0.126294459,0.249413909,0.11183057
,1/4/2022 23:00,0,0,0,0,0,0,0,0.047977785,0.022930557,0.163688895,0.100541661,0,0.047272225
,1/5/2022 0:00,0,0,0,0,0,0,0,0.080080562,0.076552781,0.153105566,0.095602782,0,0.095955568
,1/5/2022 1:00,0,0,0,0,0,0,0,0.011641665,0.008466665,0.152752784,0,0,0
,1/5/2022 2:00,0,0,0,0,0,0,0,0.119591668,0.061383342,0.236361154,0.198966696,0.166511127,0.05644445
,1/5/2022 3:00,0,0,0,0,0,0,0,0.121708333,0.081138888,0.20425835,0.165100022,0.039511114,0.077611117
,1/5/2022 4:00,0,0,0,0,0,0,0,0.150636121,0.073024995,0.265641699,0.196850042,0,0.071966679
,1/5/2022 5:00,0,0,0,0,0,0,0,0.094897226,0.043038887,0.217311139,0.07972779,0.196849991,0.018697221
,1/5/2022 6:00,0,0,0,0,0,0,0,0.166158349,0.096661111,0.203552798,0.13617224,0.335491685,0.059972215
,1/5/2022 7:00,0,0,0,0,0,0,0,0.117475007,0.07584723,0.228247234,0.268111157,0.356305563,0.033866668
,1/5/2022 8:00,0,0,0,0,0,0,0,0.136877799,0.087841662,0.235655589,0.226836133,0.392994463,0.084666652
,1/5/2022 9:00,0,0,0,0,0,0,0,0.210961153,0.131586097,0.305505576,0.261761141,0.459316666,0.127352757
,1/5/2022 10:00,0,0,0,0,0,0,0,0.154516667,0.084666657,0.264230582,0.182386131,0.337255563,0.077611109
,1/5/2022 11:00,0,0,0,0,0,0,0,0.122766691,0.067733338,0.250825029,0.180622242,0.314325016,0.064205565
,1/5/2022 12:00,0,0,0,0,0,0,0,0.178858347,0.103011122,0.242005581,0.223661135,0.345369455,0.085372218
,1/5/2022 13:00,0,0,0,0,0,0,0,0.187677783,0.124883348,0.326672244,0.264583352,0.422627817,0.118886119
,1/5/2022 14:00,0,0,0,0,0,0,0,0.303388905,0.296686125,0.304094475,0.308680571,0.377119488,0.288219467
,1/5/2022 15:00,0,0,0,0,0,0,0,0.415219456,0.360538901,0.4896556,0.417688917,0.613127826,0.328436124
,1/5/2022 16:00,0,0,0,0,0,0,0,0.536222228,0.471311132,0.598311137,0.585611154,0.719666727,0.489302807
,1/5/2022 17:00,0,0,0,0,0,0,0,0.28081111,0.198261124,0.509411147,0.269875021,0.589491696,0.195791668
,1/5/2022 18:00,0,0,0,0,0,0,0,0.234597247,0.218016684,0.330552802,0.236361129,0.407811112,0.208138921
,1/5/2022 19:00,0,0,0,0,0,0,0,0.350661136,0.317499999,0.318558353,0.355247258,0.421569454,0.34254727
,1/5/2022 20:00,0,0,0,0,0,0,0,0.382763901,0.397580562,0.35242502,0.506941711,0.449086136,0.392994481
,1/5/2022 21:00,0,0,0,0,0,0,0,0.344311147,0.33302224,0.244827804,0.364419456,0.335844443,0.304094471
,1/5/2022 22:00,0,0,0,0,0,0,0,0.244475025,0.215900016,0.308680588,0.24588614,0.428272246,0.196850014
,1/5/2022 23:00,0,0,0,0,0,0,0,0.23283336,0.212019458,0.268111157,0.242358363,0.387702791,0.192263888
,1/6/2022 0:00,0,0,0,0,0,0,0,0.262466702,0.242711154,0.244122267,0.245533362,0.37288613,0.234597255
,1/6/2022 1:00,0,0,0,0,0,0,0,0.168980576,0.157338906,0.179916693,0.154869455,0.285750035,0.145697222
,1/6/2022 2:00,0,0,0,0,0,0,0,0.159455582,0.142522224,0.165100035,0.174977802,0.310797228,0.136877771
,1/6/2022 3:00,0,0,0,0,0,0,0,0.165805576,0.152047213,0.213783365,0.202847241,0.365125003,0.126294439
,1/6/2022 4:00,0,0,0,0,0,0,0,0.190852789,0.198261147,0.213783377,0.233186137,0.371474997,0.17709446
,1/6/2022 5:00,0,0,0,0,0,0,0,0.20849169,0.204611131,0.206375028,0.232127821,0.156280554,0.195438898
,1/6/2022 6:00,0,0,0,0,0,0,0,0.30127225,0.258938902,0.315030583,0.251530576,0.488950028,0.252236128
,1/6/2022 7:00,0,0,0,0,0,0,0,0.301977786,0.310444466,0.248708353,0.25964447,0.204963908,0.294922228
,1/6/2022 8:00,0,0,0,0,0,0,0,0.023988888,0.009524999,0.08960555,0.041275005,0,0.009524998
,1/6/2022 9:00,0,0,0,0,0,0,0,0.160866671,0.147108342,0.220838914,0.202847238,0.354894466,0.132644431
,1/6/2022 10:00,0,0,0,0,0,0,0,0.134055561,0.126647227,0.247650035,0.203552797,0.445911125,0.124177759
,1/6/2022 11:00,0,0,0,0,0,0,0,0.162277788,0.104774989,0.281869461,0.230011122,0.433916702,0.083608318
,1/6/2022 12:00,0,0,0,0,0,0,0,0.029633328,0.016933331,0.204611131,0.106891675,0.259644446,0.029633329
,1/6/2022 13:00,0,0,0,0,0,6,0,0.115711121,0.043391659,0.207433361,0.141463898,0.309033356,0.059266655
,1/6/2022 14:00,0,0,0,0,0,0,0,0.052211118,0.066674988,0.209197235,0.050799996,0.31996945,0.043391659
,1/6/2022 15:00,0,0,0,0,0,0,0,0.108655549,0.042333326,0.168627791,0.033866667,0.100541676,0.033866661
,1/6/2022 16:00,0,0,0,0,0,0,0,0.069144443,0.042333327,0.164041677,0.080433334,0.200025017,0.071966655
,1/6/2022 17:00,0,0,0,0,0,0,0,0.136524992,0.098777772,0.190852798,0,0.27516666,0.050799991
,1/6/2022 18:00,0,0,0,0,0,0,0,0.273755575,0.204258354,0.273755578,0,0.422980571,0.13828887
,1/6/2022 19:00,0,0,0,0,0,0,0,0.137230562,0.096308317,0.22119168,0,0.134055562,0.02010833
,1/6/2022 20:00,0,0,0,0,0,0,0,0.038099996,0.062441659,0.14851945,0,0.034924997,0.058208327
,1/6/2022 21:00,0,0,0,0,0,0,0,0.091722215,0.071613885,0.207080578,0,0.027163887,0.058913888
,1/8/2022 5:00,0,0,0,0,0,0,0,0.012699998,0,0.138288897,0,0.254000012,0
,1/8/2022 6:00,0,0,0,0,0,0,0,0.124177778,0.066322216,0.389466683,0.307622241,0.661811153,0.046566665
,1/8/2022 7:00,0,0,0,0,0,0,0,0.361950019,0.279047229,0.565855595,0.599722285,0.792691678,0.20708056
,1/8/2022 8:00,0,0,0,0,0,0,0,0.027516672,0.011641665,0.241300038,0.059266679,0.388408371,0.011641665
,1/8/2022 9:00,0,0,0,0,0,0,0,0,0,0.022577783,0,0.028222222,0
,1/8/2022 11:00,0,0,0,0,0,0.6,0,0,0,0.100894444,0,0.069144454,0
,1/14/2022 7:00,0,0,0,0,0,0,0,0.103011122,0.071613896,0.07937501,0.122413903,0.019755557,0.068438892
,1/14/2022 8:00,0,0,0,0,0,0,0,0.112536117,0.079375004,0.214488916,0.146755572,0.135466662,0.083961117
,1/14/2022 9:00,0,0,0,0,0,0,0,0.239888889,0.147813894,0.341136169,0.265641698,0.204611146,0.158397232
,1/14/2022 10:00,0,0,0,0,0,0,0,0.176741671,0.148519445,0.229658363,0.171097242,0.029633335,0.200025021
,1/14/2022 11:00,0,0,0,0,0,0,0,0.096308353,0.068791678,0.319969465,0.139347221,0.018344447,0.068791678
,1/14/2022 12:00,0,0,0,0,0,0,0,0.268111127,0.168274999,0.431094476,0.356658333,0.109713895,0.150988902
,1/14/2022 13:00,0,0,0,0,0,0,0,0.160513909,0.079022223,0.213077788,0.180975003,0.109008335,0.086430561
,1/14/2022 14:00,0,0,0,0,0,0,0,0,0,0.012699998,0,0,0
,1/14/2022 18:00,0,0,0,0,0,0,0,0.018344449,0,0.039158327,0.015522223,0,0.045155559
,1/14/2022 19:00,0,0,0,0,0,0,0,0.186266697,0.105833337,0.225777789,0.220838907,0.029986111,0.097366658
,1/14/2022 20:00,0,0,0,0,0,0,0,0.023988888,0,0.068086125,0.054327784,0.012347222,0
,1/14/2022 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0.016933331
,1/14/2022 23:00,0,0,0,0,0,0,0,0,0,0.012699997,0,0,0
,1/15/2022 0:00,0,0,0,0,0,0,0,0,0.01693333,0,0,0,0
,1/19/2022 12:00,0,0,0,0,0,0,0,0,0.005644444,0,0,0,0
,1/19/2022 13:00,0,0,0,0,0,0,0,0,0.011288887,0,0,0,0
,1/19/2022 18:00,0,0,0,0,0,0,0,0.012699998,0,0.01693333,0,0.012699998,0
,1/19/2022 19:00,0,0,0,0,0,0,0,0.004233333,0,0,0.012699998,0,0.022577783
,1/19/2022 20:00,0,0,0,0,0,0,0,0.043744446,0.001058333,0,0,0,0
,1/19/2022 21:00,0,0,0,0,0,0,0,0.005644444,0.011641665,0,0,0,0
,1/19/2022 22:00,0,0,0,0,0,0,0,0.011288887,0,0,0,0,0
,1/21/2022 4:00,0,0,0,0,0,0,0,0,0,0.005291666,0,0,0
,1/21/2022 5:00,0,0,0,0,0,0,0,0,0,0.028574995,0,0,0
,1/21/2022 7:00,0,0,0,0,0,0,0,0,0,0.029633328,0,0.028222222,0
,1/21/2022 8:00,0,0,0,0,0,0,0,0,0.003527779,0.005291666,0.007055557,0.008819444,0.005291666
,1/21/2022 9:00,0,0,0,0,0,0,0,0.303388908,0.220838928,0.329141689,0.283633361,0.369358335,0.253294466
,1/21/2022 10:00,0,0,0,0,0,0,0,0.224366706,0.207433339,0.173566689,0.220838907,0.049388889,0.222955566
,1/21/2022 11:00,0,0,0,0,0,0,0,0.31079725,0.329141687,0.207433349,0.432505579,0,0.329141692
,1/21/2022 12:00,0,0,0,0,0,0,0,0.181680564,0.125236116,0.259291672,0.287161126,0.129822237,0.086783336
,1/21/2022 13:00,0,0,0,0,0,0,0,0.565150019,0.49459446,0.638175041,0.590902818,0.630766685,0.400755583
,1/21/2022 14:00,0,0,0,0,0,0,0,0.528813908,0.476250006,0.743302833,0.596547242,0.734483385,0.384527799
,1/21/2022 15:00,0,0,0,0,0,0,0,0.294922252,0.26105556,0.292805574,0.242358358,0.416630567,0.201436125
,1/21/2022 16:00,0,0,0,0,0,0,0,0.475191655,0.479425011,0.388761114,0.293863891,0.337608354,0.575027795
,1/21/2022 17:00,0,0,0,0,0,0,0,0.366888926,0.322438921,0.392288917,0.139700015,0.050800005,0.454025051
,1/21/2022 18:00,0,0,0,0,0,0,0,0.477308367,0.318911145,0.339372232,0.037041667,0,0.242711151
,1/21/2022 19:00,0,0,0,0,0,0,0,0.63464728,0.596194463,0.438502792,0.420158383,0.141111118,0.72460562
,1/21/2022 20:00,0,0,0,0,0,0,0,0.522463923,0.455788925,0.393700008,0.377119508,0.055033342,0.482600015
,1/21/2022 21:00,0,0,0,0,0,0,0,0.257527812,0.131586118,0.259291696,0.113947231,0.115711111,0.100188905
,1/21/2022 22:00,0,0,0,0,0,0,0,0.076200003,0.027516673,0.046919452,0,0,0.013758331
,1/21/2022 23:00,0,0,0,0,0,0,0,0.066675004,0.092427795,0,0,0,0.063852776
,1/22/2022 10:00,0,0,0,0,0,0.3,0,0,0,0,0,0,0
,1/22/2022 11:00,0,0,0,0,0,3.6,0,0,0,0,0,0,0
,1/24/2022 22:00,0,0,0,0,0,0,0,0,0,0,0,0.004233334,0
,1/24/2022 23:00,0,0,0,0,0,0,0,0.189794458,0.135819461,0.150988922,0.155222245,0.012700003,0.134761129
,1/25/2022 0:00,0,0,0,0,0,0,0,0.229305598,0.170391696,0.146402785,0.142169445,0,0.191205578
,1/25/2022 1:00,0,0,0,0,0,0,0,0.191558348,0.15769169,0.079374986,0.079374986,0,0.187677801
,1/25/2022 2:00,0,0,0,0,0,0,0,0.142522224,0.126999978,0,0.06032499,0,0.132291653
,1/25/2022 3:00,0,0,0,0,0,0,0,0.302683333,0.255763906,0.125236119,0.255763925,0.045861111,0.245533352
,1/25/2022 4:00,0,0,0,0,0,0,0,0.441677818,0.388408331,0.390525002,0.415572261,0.479072272,0.399697214
,1/25/2022 5:00,0,0,0,0,0,0,0,0.447675025,0.413102793,0.479777798,0.479777791,0.612422263,0.4367389
,1/25/2022 6:00,0,0,0,0,0,0,0,0.534811133,0.456141723,0.521052778,0.49459449,0.59231395,0.509411159
,1/25/2022 7:00,0,0,0,0,0,0,0,0.486833386,0.463197241,0.511175039,0.427566713,0.579966734,0.400402805
,1/25/2022 8:00,0,0,0,0,0,0,0,0.395463928,0.318911112,0.39087779,0.279400015,0.26352503,0.328436117
,1/25/2022 9:00,0,0,0,0,0,0,0,0.263877798,0.211313908,0.295980579,0.139700019,0.170744462,0.347133332
,1/25/2022 10:00,0,0,0,0,0,0,0,0.173566678,0.141816667,0.256822243,0.146755576,0.107244451,0.15875001
,1/25/2022 11:00,0,0,0,0,0,0,0,0.308680573,0.230716694,0.263172264,0.248002801,0.109008337,0.241300017
,1/25/2022 12:00,0,0,0,0,0,0,0,0.089605568,0.072319445,0.152047245,0.007408332,0.144991687,0.045155554
,1/25/2022 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0.01693333
,1/25/2022 17:00,0,0,0,0,0,0,0,0.04515556,0.052211118,0,0,0,0.06349999
,1/26/2022 12:00,0,0,0,0,0,2.1,0,0,0,0,0,0,0
,1/26/2022 13:00,0,0,0,0,0,3.6,0,0,0,0,0,0,0
,1/26/2022 14:00,0,0,0,0,0,0.3,0,0,0,0,0,0,0
,1/27/2022 6:00,0,0,0,0,0,0,0,0.07126112,0.061383342,0.054680559,0.068791671,0,0.068438895
,1/27/2022 7:00,0,0,0,0,0,0,0,0.31079724,0.28186945,0.308680586,0.329847244,0.286455564,0.300566685
,1/27/2022 8:00,0,0,0,0,0,0,0,0.287513916,0.225425025,0.25788061,0.248708385,0.116769453,0.237772259
,1/27/2022 9:00,0,0,0,0,0,0,0,0.292100023,0.278341703,0.250119497,0.254352827,0.259997236,0.263877827
,1/27/2022 10:00,0,0,0,0,0,0,0,0.227894482,0.176036121,0.193322243,0.11571113,0.07902223,0.24694445
,1/27/2022 11:00,0,0,0,0,0,0,0,0.098777787,0.016933331,0.136877787,0,0.165100007,0.10230556
,1/27/2022 12:00,0,0,0,0,0,0,0,0.090311123,0.05926667,0.145344445,0.036688887,0,0.06067777
,1/27/2022 13:00,0,0,0,0,0,0,0,0,0,0.044802779,0,0,0
,1/27/2022 14:00,0,0,0,0,0,0,0,0,0,0.003174999,0,0,0
,1/28/2022 8:00,0,0,0,0,0,0.3,0,0,0,0,0,0,0
,1/28/2022 11:00,0,0,0,0,0,1.8,0,0,0,0,0,0,0
,1/28/2022 12:00,0,0,0,0,0,0.6,0,0,0,0,0,0,0
,2/1/2022 5:00,0,0,0,0,0,0,0,0,0.01693333,0,0.001411111,0,0.016933331
,2/1/2022 6:00,0,0,0,0,0,0,0,0.157691685,0.122766672,0.084666652,0.083255569,0,0.137230561
,2/1/2022 7:00,0,0,0,0,0,0,0,0.209902807,0.183444452,0.110419449,0.113594463,0,0.200377799
,2/1/2022 8:00,0,0,0,0,0,0,0,0.196497246,0.157691684,0.202494465,0.175683364,0,0.162983345
,2/1/2022 9:00,0,0,0,0,0,0,0,0.07090832,0.128763872,0.015874997,0.012699998,0,0.126999978
,2/1/2022 10:00,0,0,0,0,0,0,0,0.18485558,0.142522237,0.038099993,0.029633328,0,0.172508348
,2/1/2022 11:00,0,0,0,0,0,0,0,0.151694461,0.165100021,0.16121945,0.076199991,0,0.172155587
,2/1/2022 12:00,0,0,0,0,0,0,0,0.280458372,0.17885835,0.300919478,0.127000015,0,0.196144469
,2/1/2022 13:00,0,0,0,0,0,0,0,0.16192502,0.110419442,0.227188937,0.062088883,0,0.111477776
,2/1/2022 14:00,0,0,0,0,0,0,0,0.104422227,0.066322214,0.179916693,0.125941679,0,0.060324997
,2/1/2022 15:00,0,0,0,0,0,0,0,0.15804446,0.13546666,0.15804446,0.135113893,0,0.131586098
,2/1/2022 16:00,0,0,0,0,0,0,0,0.110419439,0.039158327,0.051858324,0.001058333,0,0.090311097
,2/1/2022 17:00,0,0,0,0,0,0,0,0.216958356,0.155222243,0.169686134,0.148166677,0,0.163336143
,2/1/2022 18:00,0,0,0,0,0,0,0,0.183797232,0.12558888,0.145697246,0.154163908,0,0.14569723
,2/1/2022 19:00,0,0,0,0,0,0,0,0.251530585,0.185913902,0.154869451,0.171450033,0,0.206375021
,2/1/2022 20:00,0,0,0,0,0,0,0,0.232480579,0.182738923,0.162277806,0.199672252,0.016933337,0.174272244
,2/1/2022 21:00,0,0,0,0,0,0,0,0.189088904,0.159455582,0.189441688,0.179211142,0,0.155575021
,2/1/2022 22:00,0,0,0,0,0,0,0,0.209550015,0.161925012,0.235655585,0.200025026,0.042333333,0.164747238
,2/1/2022 23:00,0,0,0,0,0,0,0,0.062441677,0.011641665,0.041274993,0.028574995,0,0.011641665
,2/2/2022 10:00,0,0,0,0,0,0,0,0.003762964,0,0,0,0,0
,2/2/2022 11:00,0,0,0,0,0,0,0,0.007525928,0,0,0,0,0.008466665
,2/3/2022 13:00,0,0,0,0,0,0.3,0,0,0,0,0,0,0
,2/4/2022 10:00,0,0,0,0,0,0.9,0,0,0,0,0,0,0
,2/4/2022 11:00,0,0,0,0,0,1.5,0,0,0,0,0,0,0
,2/4/2022 12:00,0,0,0,0,0,1.8,0,0,0,0,0,0,0
,2/5/2022 21:00,0,0,0,0,0,0,0,0,0,0.022224997,0,0,0
,2/5/2022 22:00,0,0,0,0,0,0,0,0,0,0.055033324,0.012699998,0,0
,2/5/2022 23:00,0,0,0,0,0,0,0,0.091722219,0.029633333,0.124530561,0.047977782,0.088899999,0.088899999
,2/6/2022 0:00,0,0,0,0,0,0,0,0.016933331,0.011288887,0.011288887,0,0,0.029633329
,2/6/2022 1:00,0,0,0,0,0,0,0,0.084666669,0.067733343,0.088899999,0.074788884,0,0.059266663
,2/6/2022 2:00,0,0,0,0,0,0,0,0.093133339,0.032102779,0.086077782,0.050800005,0.033866665,0.030691668
,2/6/2022 3:00,0,0,0,0,0,0,0,0.00987778,0.007408332,0.02681111,0,0,0.007408332
,2/6/2022 4:00,0,0,0,0,0,0,0,0.056444447,0.062088883,0.064558336,0.094544449,0,0.073377788
,2/6/2022 5:00,0,0,0,0,0,0,0,0,0,0.007408332,0,0,0
,2/9/2022 18:00,0,0,0,0,0,0,0,0,0,0.001411111,0,0,0
,2/9/2022 19:00,0,0,0,0,0,0,0,0.002116666,0.015522221,0.002822222,0,0,0.002116666
,2/9/2022 20:00,0,0,0,0,0,0,0,0.047272224,0.06173612,0.01693333,0.014463887,0,0.033161113
,2/9/2022 21:00,0,0,0,0,0,0,0,0.104422221,0.099130561,0.026811116,0.097013889,0,0.18344445
,2/9/2022 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0.016933331
,2/11/2022 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0.019755554
,2/11/2022 7:00,0,0,0,0,0,0,0,0.03951112,0.01693333,0.160161133,0.004233332,0.137230563,0.008466665
,2/11/2022 8:00,0,0,0,0,0,0,0,0.079727778,0,0.225777798,0.053622228,0.394758362,0.019755557
,2/11/2022 9:00,0,0,0,0,0,0,0,0,0,0.104422217,0.040569454,0.055386117,0
,2/11/2022 10:00,0,0,0,0,0,0,0,0.016933331,0.073024987,0.103011118,0.147108349,0.019402778,0.035277786
,2/11/2022 11:00,0,0,0,0,0,0,0,0.268111132,0.334080574,0.153105576,0.333022244,0.077611118,0.34466393
,2/11/2022 12:00,0,0,0,0,0,0,0,0.968727797,0.953911164,0.894644435,0.950030599,0.7231945,1.035755632
,2/11/2022 13:00,0,0,0,0,0,0,0,0.52987226,0.445911139,0.813152825,0.46496114,0.510116679,0.506236124
,2/11/2022 14:00,0,0,0,0,0,0,0,0.295275025,0.21096113,0.32243891,0.155575027,0.119944461,0.225777801
,2/11/2022 15:00,0,0,0,0,0,0,0,0.133702786,0.055033333,0.155927786,0.005291666,0.007055557,0.088899999
,2/11/2022 16:00,0,0,0,0,0,0,0,0.063499996,0.080433319,0.129822213,0.024341662,0.073377793,0.100188892
,2/11/2022 17:00,0,0,0,0,0,0,0,0.166511143,0.097366674,0.068086108,0,0,0.046566666
,2/11/2022 18:00,0,0,0,0,0,0,0,0,0,0.025399996,0,0,0
,2/11/2022 19:00,0,0,0,0,0,0,0,0.012699998,0.003174999,0.016933331,0,0,0.045155552
,2/11/2022 20:00,0,0,0,0,0,0,0,0.01693333,0.026458328,0,0,0,0.098777785
,2/12/2022 10:00,0,0,0,0,0,0.6,0,0,0,0,0,0,0
,2/12/2022 11:00,0,0,0,0,0,1.2,0,0,0,0,0,0,0
,2/16/2022 5:00,0,0,0,0,0,0,0,0,0,0.016933331,0.016933337,0,0
,2/16/2022 7:00,0,0,0,0,0,0,0,0.077611119,0.057855567,0.165452787,0.166511126,0.33090556,0.053975003
,2/16/2022 8:00,0,0,0,0,0,0,0,0.064911121,0.04656666,0.095602789,0.047977784,0.157338903,0.071613896
,2/16/2022 9:00,0,0,0,0,0,0,0,0,0,0.029633329,0,0.021166667,0
,2/16/2022 12:00,0,0,0,0,0,0,0,0.216605563,0.213783338,0.19649723,0.223661124,0.084313885,0.199672223
,2/16/2022 13:00,0,0,0,0,0,0,0,0.549627857,0.445558339,0.577144474,0.706261152,0.631472248,0.385233367
,2/16/2022 14:00,0,0,0,0,0,0,0,0.803275007,0.76940836,0.686858372,1.006122267,0.853369467,0.724958352
,2/16/2022 15:00,0,0,0,0,0,0,0,0.447322246,0.366536114,0.359833337,0.488950037,0.583141723,0.328788919
,2/16/2022 16:00,0,0,0,0,0,0,0,0.22225001,0.189441707,0.26176114,0.257175014,0.178858343,0.177447255
,2/16/2022 17:00,0,0,0,0,0,0,0,0.437444481,0.318911133,0.457199998,0.503766697,0.528108385,0.307975007
,2/16/2022 18:00,0,0,0,0,0,0,0,0.203200008,0.119238893,0.384175024,0.255763891,0.342547267,0.167922224
,2/16/2022 19:00,0,0,0,0,0,0,0,0.079375001,0.04339166,0.129116668,0.017991664,0.004233334,0.099130543
,2/16/2022 20:00,0,0,0,0,0,0,0,0.192263907,0.15980836,0.155575021,0.16439447,0,0.17815281
,2/16/2022 21:00,0,0,0,0,0,0,0,0.168980577,0.115711109,0.148166685,0.143580564,0,0.144991663
,2/16/2022 22:00,0,0,0,0,0,0,0,0.042333326,0,0.012699998,0,0,0
,2/17/2022 10:00,0,0,0,0,0,1.9,0,0,0,0,0,0,0
,2/17/2022 11:00,0,0,0,0,0,2.6,0,0,0,0,0,0,0
,2/17/2022 12:00,0,0,0,0,0,1.8,0,0,0,0,0,0,0
,2/21/2022 16:00,0,0,0,0,0,0,0,0.20743335,0.162983342,0.15839723,0.158044444,0.13264446,0.165805575
,2/21/2022 17:00,0,0,0,0,0,0,0,0.095955556,0.063852789,0.036336115,0.056444438,0,0.087841671
,2/21/2022 18:00,0,0,0,0,0,0,0,0,0.011641665,0.053622232,0.060677784,0.101600018,0.011641665
,2/21/2022 19:00,0,0,0,0,0,0,0,0,0,0.029633328,0.042333334,0,0.004233333
,2/21/2022 23:00,0,0,0,0,0,0,0,0.161572233,0.098424998,0.182386126,0.189441673,0.213077797,0.091369431
