@T,temporal_additional,,,,,,,,,,,,,,,,,,,,,,,,
name,temporal_additional.csv,,,,,,,,,,,,,,,,,,,,,,,,
description,additional temporal parameters,,,,,,,,,,,,,,,,,,,,,,,,
context-type,temporal,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
unit,m3/s,,,,,,,,,,,,,,,,,,,,,,,,
missing_val,-9999,,,,,,,,,,,,,,,,,,,,,,,,
date_start,1/2/2021 0:00,,,,,,,,,,,,,,,,,,,,,,,,
date_end,12/31/2022 0:00,,,,,,,,,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
@H,date,enableSubDaily,B_ME,B_MM,B_MW,B_UE,B_UW,MRMS_12,MRMS_13,MRMS_17,MRMS_18,,MRMS_11,,MRMS_16,,,MRMS_19,MRMS_21,MRMS_22,MRMS_23,MRMS_27,MRMS_28,MRMS_32,MRMS_33
,5/8/2022 4:00,,0,0,1.5,1.8,0,0.780697254,0.838552818,0.806802815,0.846666719,,0.854075025,,0.851958374,,,1.023408379,0.850547243,0.887236136,0.807155592,0.891469466,0.975077787,1.035402823,1.000125044
,5/8/2022 5:00,,0,0,1.8,2.7,0,0.897819494,0.825500048,0.916869488,0.834672288,,0.957791708,,0.904522288,,,1.027641722,0.909108394,0.94085838,0.910166697,0.94085838,1.016705596,1.06574168,1.044927805
,5/8/2022 6:00,,0,0,4.8,5.8,0,0.883002805,0.886177791,0.899936159,0.913694474,,0.884413948,,0.836788926,,,0.888294496,0.837847278,0.896761134,0.917927813,0.90099447,0.885825028,0.864658349,0.864305624
,5/8/2022 7:00,,0,0,0,0.5,0,0.192263905,0.230011138,0.252941705,0.231422248,,0.196144457,,0.220133323,,,0.332669463,0.221544449,0.186266679,0.258233364,0.186266679,0.3256139,0.283633357,0.292100033
,5/8/2022 12:00,,0,0,0,0,0,0.016933337,0,0,0,,0.012699998,,0.012699998,,,0,0.012699998,0,0,0,0,0,0
,5/8/2022 13:00,,0,0,0,0,0,0.070555566,0.01693333,0.053622217,0.019755556,,0.070555548,,0.081844443,,,0,0.071966666,0.077611114,0.06208889,0.077611114,0.012699998,0.050799999,0.046566659
,5/8/2022 14:00,,0,0,0,0,0,0,0.019755557,0.008466665,0.019755557,,0,,0,,,0,0,0.008466665,0.008466665,0.008466665,0.014111111,0.019755557,0.016933337
,5/9/2022 3:00,,0,0,0,0,0,0.093133343,0.130880565,0.189088905,0.143580558,,0.117475001,,0.121355562,,,0.174272237,0.134055567,0.225777796,0.186619457,0.225777796,0.232480568,0.31432504,0.276577779
,5/9/2022 4:00,,0,0,0.9,1,0,0.575733388,0.65793058,0.773641715,0.674863952,,0.622652814,,0.642761147,,,0.855838921,0.665691686,0.823030586,0.779286155,0.823030586,0.878416672,1.014236172,0.94509173
,5/9/2022 5:00,,0,0,0.3,0.2,0,0.771525037,0.655108361,0.702733387,0.583847253,,0.726369476,,0.741891683,,,0.572911148,0.728486128,0.769761139,0.654402812,0.771172249,0.634647282,0.788811149,0.707319486
,5/9/2022 6:00,,0,0,0.3,0.3,0,0.573616713,0.483658341,0.546805599,0.461786125,,0.601486168,,0.650169506,,,0.61453893,0.6170084,0.637469468,0.524227844,0.641702798,0.684388933,0.795161173,0.731661181
,5/9/2022 7:00,,0,0,0,0.3,0,0.436386125,0.365477803,0.4660195,0.365477803,,0.451908385,,0.475191707,,,0.479425036,0.464255606,0.491772248,0.471663939,0.491772248,0.549980587,0.624416706,0.596900017
,5/9/2022 8:00,,0,0,0,0,0,0.180622243,0.200377793,0.259997252,0.20496391,,0.204963927,,0.203552814,,,0.210255584,0.203552813,0.266700028,0.259997252,0.266700028,0.261408357,0.275519474,0.270933367
,5/9/2022 9:00,,0,0,0,0,0,0.048683338,0.047624997,0.089252791,0.057150009,,0.083961119,,0.086783324,,,0.082902781,0.069849996,0.065616676,0.089252791,0.065616676,0.109361115,0.094897227,0.093838894
,5/9/2022 10:00,,0,0,0,0,0,0,0.024341662,0,0.024341662,,0,,0.012699998,,,0.01693333,0.012699998,0,0,0,0.029633328,0.029633328,0.029633328
,5/12/2022 14:00,,0,0,0,0,0,0.06491112,0.045155563,0.033866675,0.046566669,,0.042333333,,0.06208889,,,0.033866668,0.076199995,0.053622225,0.031044442,0.056444444,0.033866675,0.056444451,0.059266671
,5/12/2022 15:00,,0,0,0,0,0,0.014111111,0.011288892,0,0.011288892,,0,,0,,,0.076200012,0,0,0,0,0.039511117,0.011288892,0.011288892
,5/12/2022 16:00,,0,0,0,0,0,0,0.028222222,0,0.028222222,,0,,0,,,0.04092222,0,0,0,0,0,0.026811112,0
,5/16/2022 16:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.007055556,0,0,0,0,0,0,0
,5/17/2022 13:00,,0,0,0,0,0,0.443088908,0.481188925,0.45437781,0.488244464,,0.434622238,,0.450144453,,,0.48965557,0.461433341,0.536222239,0.448733362,0.534811129,0.527755591,0.555977806,0.568677787
,5/17/2022 14:00,,0,0,0,0,0,0,0.001411113,0.007525926,0.00141111,,0,,0.004586112,,,0.001411111,0.004233334,0.008231481,0.006585186,0.008349074,0.004821297,0.002469445,0
,5/17/2022 15:00,,0,0,0,0,0,0.187677788,0.083255557,0.023518519,0.073377778,,0.095955565,,0.110066684,,,0.138288897,0.11006668,0.030926855,0.017403707,0.032220371,0.01493426,0.082197228,0.07055557
,5/17/2022 16:00,,0,0,0,0,0,0.263701412,0.344663914,0.371122234,0.362126401,,0.405341694,,0.488420844,,,0.925865316,0.498651419,0.553684739,0.374120849,0.555095855,0.914752794,0.866775014,0.98283893
,5/17/2022 17:00,,0,0,0,0,0,0.037570834,0.097013902,0.004233333,0.114123615,,0.009525001,,0.005820833,,,0.442206936,0.005820833,0.004762501,0.004762501,0.004762501,0.078669443,0.005291667,0.006350002
,5/17/2022 19:00,,0,0,0,0,0,0.022577776,0.0874889,0.086077796,0.090311119,,0.070555563,,0.127000007,,,0.088900003,0.135466669,0.131233349,0.084666683,0.131233349,0.139700015,0.185561127,0.153105569
,5/17/2022 20:00,,0,0,0,0,0,0.057855561,0.088900002,0.152400017,0.093133332,,0.069144452,,0.087488894,,,0.115711111,0.091722229,0.087488893,0.15240001,0.087488893,0.183444457,0.178505559,0.14181667
,5/19/2022 19:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0.019755557,0
,5/19/2022 23:00,,0,0,0,0,0,0.174977786,0.172155573,0.131233351,0.162277787,,0.150988904,,0.142522228,,,0.100188913,0.143933341,0.091722222,0.127000015,0.091722222,0.087488899,0.06208889,0.088900016
,5/20/2022 0:00,,0,0,0,0,0,0.322086127,0.283280567,0.269169444,0.284691663,,0.305858333,,0.267758357,,,0.265994445,0.270580579,0.246944464,0.270580554,0.246944464,0.230363891,0.202847242,0.224013898
,5/20/2022 1:00,,0,0,0,0,0,0.436033329,0.440972247,0.439561136,0.443794487,,0.424038929,,0.435327837,,,0.476955605,0.440972276,0.474486129,0.439561135,0.474486129,0.44767504,0.458258386,0.463902829
,5/20/2022 2:00,,0,0,0,0,0,0.603602807,0.570441694,0.593372253,0.57643891,,0.541161138,,0.573263931,,,0.645583365,0.577850038,0.645230596,0.596194476,0.645230596,0.635352814,0.721783363,0.68403615
,5/20/2022 3:00,,0,0,0,0,0,0.617008349,0.697088936,0.701675044,0.69391394,,0.642761141,,0.660752811,,,0.711552811,0.657577813,0.742950064,0.711552812,0.742950064,0.733425053,0.819855573,0.760236151
,5/20/2022 4:00,,0,0,0,0,0,0.79057503,0.700616712,0.745066696,0.690386151,,0.717550037,,0.785283365,,,0.760941701,0.784225025,0.818797287,0.742244476,0.818797287,0.78351947,0.945797266,0.855486154
,5/20/2022 5:00,,0,0,0,0,0,0.579261151,0.592666696,0.596194491,0.591608385,,0.551391681,,0.589491693,,,0.635705612,0.58984447,0.683330586,0.599016711,0.683330586,0.693561169,0.759177777,0.735541675
,5/20/2022 6:00,,0,0,0,0,0,0.649463928,0.729897279,0.751416712,0.739775055,,0.630061151,,0.598663946,,,0.730602837,0.602897275,0.752827831,0.758472261,0.752827831,0.746125041,0.795513928,0.763411153
,5/20/2022 7:00,,0,0,0,0,0,0.547863924,0.441677812,0.504825052,0.434269463,,0.518936157,,0.472369451,,,0.389466674,0.470958341,0.596194496,0.507647278,0.599016716,0.435680586,0.547158358,0.508705587
,5/20/2022 8:00,,0,0,0,0,0,0.200730578,0.192616684,0.231069461,0.187325022,,0.212372246,,0.242358349,,,0.175683346,0.234597239,0.262466683,0.236361124,0.262466683,0.227894458,0.254000022,0.260350026
,5/20/2022 9:00,,0,0,0.9,0.6,0,0.112888889,0.066674988,0.097366662,0.071966654,,0.132644446,,0.174272231,,,0.106538888,0.174272237,0.126294449,0.10548055,0.126294449,0.141816665,0.180622248,0.164041685
,5/20/2022 10:00,,0,0,1.5,2.7,0,0.162277787,0.138641661,0.152752778,0.150283335,,0.155222223,,0.193675028,,,0.240947243,0.193675028,0.171450015,0.152752778,0.171450015,0.215900021,0.230363907,0.237419462
,5/20/2022 11:00,,0,0,0.3,0,0,0.277636132,0.261055579,0.271286149,0.258233357,,0.269169475,,0.304094457,,,0.271286132,0.308327787,0.330905557,0.268463923,0.330905557,0.267405588,0.309738902,0.305505578
,5/20/2022 12:00,,0,0,0,0.9,0,0.117475015,0.091016667,0.117475007,0.08819444,,0.08501945,,0.127352807,,,0.091016659,0.13158614,0.115358339,0.117475007,0.115358339,0.091016659,0.116416674,0.103363889
,5/20/2022 13:00,,0,0,0.1,0,0,0.128058326,0.123472222,0.127352772,0.123472222,,0.108302774,,0.107597219,,,0.162630558,0.107597219,0.108302791,0.127352772,0.108302791,0.125588888,0.09066391,0.103363903
,5/20/2022 14:00,,0,0,0.2,0,0,0.357363901,0.300566669,0.331963921,0.316088907,,0.306916676,,0.31785279,,,0.38664445,0.31644168,0.364066688,0.34043058,0.364066688,0.336902806,0.361244469,0.345016677
,5/20/2022 15:00,,0,0,0,0,0,0.296333361,0.270227815,0.295980583,0.273755593,,0.251530585,,0.259644462,,,0.273050025,0.258233342,0.321027808,0.293158364,0.321027808,0.269169475,0.321027791,0.302330592
,5/20/2022 16:00,,0,0,0,0,0,0.482600016,0.415219488,0.527755586,0.410986146,,0.499180601,,0.524227815,,,0.347838904,0.519288926,0.569736163,0.526344476,0.569736163,0.432152819,0.550686104,0.484716682
,5/20/2022 17:00,,0,0,0,0,0,0.283986128,0.226836129,0.278694486,0.221191694,,0.275872257,,0.330905566,,,0.258586143,0.323497226,0.342547267,0.281516706,0.342547267,0.260702807,0.358069468,0.30162502
,5/20/2022 18:00,,0,0,0,0,0,0.222602795,0.229658347,0.245533355,0.216958352,,0.202494451,,0.194733351,,,0.256822263,0.190852799,0.234597215,0.256822234,0.234597215,0.269875029,0.300213936,0.286808358
,5/20/2022 19:00,,0,0,0,0,0,0.262466695,0.247297252,0.31467781,0.250119478,,0.276930587,,0.301272251,,,0.333022267,0.301272251,0.312208361,0.309033371,0.312208361,0.326672255,0.316794452,0.327025002
,5/20/2022 20:00,,0,0,0,0,0,0.379941656,0.49106669,0.573616669,0.492830577,,0.450497271,,0.511175024,,,0.566208353,0.516819463,0.644525026,0.575027779,0.644525026,0.685800015,0.817738938,0.730955592
,5/20/2022 21:00,,0,0,0,0,0,0.561622266,0.512586151,0.467077801,0.503766717,,0.454025015,,0.427213933,,,0.431800024,0.431800039,0.460727818,0.462844479,0.460727818,0.382763943,0.378177804,0.394405612
,5/20/2022 22:00,,0,0,0,0,0,0.963083381,0.92780562,1.033638956,0.930627813,,1.017763956,,1.03610839,,,0.900641728,1.046338936,1.091494474,1.029758411,1.094669471,0.912636171,1.006827845,0.932391695
,5/20/2022 23:00,,0,0,0,0,0,0.430741688,0.383469483,0.455436158,0.373591681,,0.451202801,,0.482600018,,,0.382411135,0.482600018,0.657225033,0.461433375,0.658283366,0.545747275,0.808919485,0.649816713
,5/21/2022 0:00,,0,0,0,0,0,0.166158352,0.212372233,0.239536122,0.206727787,,0.183091667,,0.164394466,,,0.154869463,0.162983353,0.233538906,0.243769461,0.233538906,0.206727802,0.259291699,0.243416702
,5/21/2022 1:00,,0,0,0,0,0,0.146755546,0.123825009,0.13264446,0.1255889,,0.132644452,,0.099130548,,,0.196849994,0.099130548,0.092427777,0.130175012,0.092427777,0.148166669,0.157338896,0.142875009
,5/21/2022 2:00,,0,0,0,0,0,0.22366113,0.152752777,0.154869439,0.156633328,,0.191911147,,0.229658356,,,0.144286105,0.232480582,0.133702786,0.15875,0.133702786,0.158044436,0.167922251,0.154163884
,5/21/2022 3:00,,0,0,0,0,0,0.088194446,0.041275,0.071966654,0.041275,,0.080433329,,0.110066671,,,0.049741658,0.111477781,0.032808328,0.071966654,0.032808328,0.079374986,0.05785556,0.080786117
,5/21/2022 4:00,,0,0,0,0,0,0.012699998,0,0.007408332,0,,0.016933331,,0.03527778,,,0,0.03527778,0,0.007408332,0,0,0,0
,5/21/2022 5:00,,0,0,0,0,0,0,0,0,0,,0,,0.01693333,,,0,0.01693333,0,0,0,0,0,0
,5/21/2022 6:00,,0,0,0,0,0,0.035277781,0,0,0,,0,,0,,,0.029633328,0,0,0,0,0,0,0
,5/21/2022 7:00,,0,0,0,0,0,0.012699998,0,0,0,,0,,0.01693333,,,0,0.01693333,0.021166664,0,0.021166664,0,0.016933331,0.016933331
,5/21/2022 8:00,,0,0,3.6,5.4,0,0.001058333,0.001058333,0.001058333,0.001058333,,0,,0.012699998,,,0,0.012699998,0.026458336,0.001058333,0.026458336,0,0.001058333,0
,5/21/2022 9:00,,0,0,4.2,4.2,0,0.051152778,0.032808327,0.062441656,0.032808327,,0.029633329,,0.101599988,,,0,0.101599988,0.072319445,0.062441656,0.072319445,0,0.071966654,0.039158326
,5/21/2022 10:00,,0,0,0,0,0,0,0,0.046566658,0,,0.008466665,,0.049388894,,,0,0.045155562,0.046566658,0.046566658,0.046566658,0.01693333,0.055386112,0.05397499
,5/22/2022 11:00,,0,0,0,0,0,0,0,0,0,,0,,0.001411111,,,0,0.001411111,0,0,0,0,0,0
,5/22/2022 12:00,,0,0,0,0,0,0,0,0,0,,0,,0.002822222,,,0,0.002822222,0,0,0,0,0,0
,5/22/2022 14:00,,0,0,0,0,0,0.142875012,0.147461118,0.161925017,0.159102788,,0.165805563,,0.195086127,,,0.136172223,0.193675017,0.170744462,0.169333365,0.170744462,0.161925,0.20637502,0.174977797
,5/22/2022 15:00,,0,0,0,0,0,0.42862504,0.44167779,0.460022239,0.448733344,,0.397580575,,0.415572251,,,0.505177835,0.420158369,0.46496118,0.450144477,0.46496118,0.5129389,0.522463916,0.50411947
,5/22/2022 16:00,,0,0,0,0,0,0.257175042,0.272344471,0.338313907,0.279047242,,0.250472246,,0.237772238,,,0.293863922,0.250119464,0.33866669,0.329494453,0.33866669,0.350661123,0.423686117,0.389113885
,5/22/2022 17:00,,0,0,0.3,0.6,0,0.275519457,0.273050005,0.282222242,0.270227793,,0.235302779,,0.214841682,,,0.272697253,0.220486125,0.268816681,0.281163897,0.268816681,0.325613901,0.303388919,0.354894472
,5/22/2022 18:00,,0,0,0,0,0,0.656872247,0.711200037,0.721783362,0.711200044,,0.649816705,,0.579261134,,,0.606072256,0.596194462,0.747888923,0.727075041,0.756355596,0.687916675,0.753886129,0.724605578
,5/22/2022 19:00,,0,0,0.3,0.3,0,0.257527801,0.226483336,0.295275053,0.231069453,,0.253294454,,0.287161152,,,0.297038914,0.285750036,0.328788906,0.303036157,0.328788906,0.312913902,0.304447254,0.32808337
,5/22/2022 20:00,,0,0,0.3,0.3,0,0.212372251,0.175683343,0.203200022,0.176741675,,0.172861135,,0.155927801,,,0.17215558,0.155927801,0.148166669,0.206727797,0.148166669,0.156986134,0.075141683,0.130175005
,5/22/2022 21:00,,0,0,0,0,0,0.026811118,0.022577778,0.012347222,0.022577778,,0,,0,,,0.022577778,0,0,0.012347222,0,0.00987778,0,0.007408332
,5/22/2022 22:00,,0,0,0.3,0.3,0,0.325966668,0.221191685,0.268111118,0.218369466,,0.298097231,,0.337608338,,,0.226483345,0.344663923,0.270227789,0.253294448,0.270227789,0.260350028,0.258233351,0.293511127
,5/22/2022 23:00,,0,0,1.3,1.5,0,0.580319465,0.598311148,0.653344461,0.625827816,,0.548569467,,0.561622243,,,0.662869467,0.571500024,0.623358356,0.657577792,0.623358356,0.672747254,0.593725038,0.681919486
,5/23/2022 0:00,,0,0,0.5,0.1,0,0.094191682,0.064558344,0.064911121,0.065969454,,0.086077791,,0.094191679,,,0.056797222,0.095602792,0.077258342,0.064911121,0.077258342,0.056091677,0.022225002,0.063147225
,5/23/2022 1:00,,0,0,0,0.6,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,5/23/2022 2:00,,0,0,0,0.2,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,5/23/2022 4:00,,0,0,0.3,0.3,0,0.444852802,0.510116676,0.528813915,0.53551668,,0.465313923,,0.453319466,,,0.407811148,0.468841691,0.593725026,0.539044467,0.593725026,0.488597238,0.566208361,0.534458341
,5/23/2022 5:00,,0,0,1.5,0.9,0,0.869597261,0.695677823,0.842786165,0.688975037,,0.90663895,,1.067858346,,,0.635705585,1.054805568,0.904522252,0.818091709,0.904522252,0.725663914,0.920750037,0.796925034
,5/23/2022 6:00,,0,0,0.6,1.5,0,0.548922276,0.424038917,0.567619477,0.403930573,,0.624416689,,0.660752808,,,0.418041707,0.662516708,0.645583355,0.558094473,0.645583355,0.509411123,0.622300042,0.564797255
,5/23/2022 7:00,,0,0,0,0,0,0.124883343,0.087488898,0.152047241,0.090311123,,0.131586118,,0.25329448,,,0.077963888,0.244827808,0.235302798,0.150636132,0.232480572,0.16439446,0.285397236,0.244475007
,5/23/2022 8:00,,0,0,0,0,0,0,0,0,0,,0,,0.003174999,,,0,0.003174999,0,0,0,0,0,0
,5/23/2022 11:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.009524998,0,0,0,0,0,0,0
,5/23/2022 12:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.075847225,0,0,0,0,0.010583336,0.01411111,0.017638889
,5/23/2022 13:00,,0,0,0,0,0,0.258233346,0.485422237,0.261055576,0.531988909,,0.177800012,,0.124177797,,,0.781050034,0.136877792,0.198966685,0.292100014,0.200377796,0.407105592,0.244122235,0.278694475
,5/23/2022 14:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.050447225,0,0,0,0,0,0,0
,5/23/2022 15:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.037041668,0,0,0,0,0,0,0
,5/24/2022 1:00,,0,0,0,0,0,0.088547228,0.092427781,0.103716672,0.091016671,,0.087136111,,0.106186115,,,0.079022226,0.106186115,0.110419454,0.103716672,0.110419454,0.099836107,0.110066681,0.106891669
,5/24/2022 2:00,,0,0,0,0,0,0.120297233,0.13193889,0.209550012,0.126294444,,0.138641672,,0.154869458,,,0.197555557,0.144991679,0.248002795,0.209550012,0.248002795,0.199319462,0.200377783,0.204963887
,5/24/2022 9:00,,0,0,0,0,0,0,0.012699998,0.012699998,0.012699998,,0,,0.021166667,,,0,0.021166667,0.018697226,0.026458329,0.018697226,0.030691669,0.018344449,0.022577778
,5/24/2022 10:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,0.019402778,0.011641665,0.019402778,0.011641665,0.015522226,0.015522226
,5/24/2022 11:00,,0,0,0.6,0.3,0,1.359605587,1.42557507,1.607608356,1.408994479,,2.205213983,,1.775530591,,,1.122538925,1.775530625,1.374069516,1.618191722,1.379713941,1.477786197,1.019527816,1.268941704
,5/24/2022 12:00,,0,0.3,1.5,0.6,0,1.050219492,1.071738924,1.002594473,1.200150036,,1.085144475,,1.031522255,,,1.591380597,1.043869492,1.059391717,0.999066723,1.062213937,1.098197263,1.009297285,1.061155601
,5/24/2022 13:00,,0,0,4.5,6,0,1.289050047,1.295400038,1.438275063,1.299633366,,1.328561167,,1.294694496,,,1.217788918,1.327150048,1.462263937,1.453444485,1.477786151,1.212144511,1.313744482,1.259416701
,5/24/2022 14:00,,0,4.5,6.6,8.4,0,0.647347244,0.624063921,0.752827791,0.637469469,,0.760236145,,0.735894482,,,0.647700025,0.728838933,0.739775024,0.734836122,0.744008353,0.77858057,0.585963923,0.720725033
,5/24/2022 15:00,,0,5.4,1.2,0.9,0,0.170744468,0.153811121,0.150283356,0.162630573,,0.159455573,,0.153458357,,,0.171802797,0.160866692,0.167922248,0.160161144,0.167922248,0.163336124,0.121355576,0.15875002
,5/24/2022 16:00,,0,0.9,0,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,5/24/2022 17:00,,0,0,0.6,0.6,0,0.125236126,0.243063901,0.221544451,0.269875003,,0.155575013,,0.149930559,,,0.452966683,0.159808351,0.232480572,0.231775001,0.232480572,0.416630575,0.42368612,0.491772226
,5/24/2022 18:00,,0,0,0.9,0.3,0,1.686983386,1.648530615,1.654175068,1.623483386,,1.791052816,,1.870075054,,,1.590675042,1.856316717,1.771297272,1.621366698,1.771297272,1.547988919,1.922286173,1.636183373
,5/24/2022 19:00,,0,0,0,0,0,1.410405574,1.222022268,1.070680594,1.197680576,,1.216730602,,1.158875065,,,1.216025071,1.131711136,0.784225031,1.059038938,0.784225031,0.819855559,0.671688929,0.730602817
,5/24/2022 20:00,,0,0,0,0,0,0.619477821,0.441325034,0.474133346,0.427213932,,0.615244447,,0.690033355,,,0.380294455,0.681566669,0.432152807,0.458963879,0.433563917,0.404636133,0.391583353,0.420863874
,5/24/2022 21:00,,0,0,0,0,0,0.080786115,0.106891671,0.097366669,0.109713897,,0.075141675,,0.058208343,,,0.174272241,0.061030563,0.04656667,0.09172223,0.04656667,0.10442223,0.055033339,0.09031111
,5/25/2022 5:00,,0,0.3,0,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,5/25/2022 7:00,,0,4.5,5.7,5.4,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,5/25/2022 8:00,,0,6,8.4,12.9,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,5/27/2022 11:00,,0,0,0,0,0,0.053622225,0,0,0,,0.02116667,,0.079022221,,,0,0.06208889,0,0,0,0,0,0
,5/27/2022 12:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.021166667,0,0,0,0,0,0,0
,5/27/2022 13:00,,0,0,0,0,0,0.033866664,0.021166667,0.029633336,0.021166667,,0.028222223,,0.009877778,,,0.016933337,0.009877778,0.029633338,0.029633336,0.029633338,0.033866676,0.148166666,0.114300013
,5/27/2022 14:00,,0,0,0,0,0,0.016933337,0.016933337,0.038100004,0.021166667,,0.031044448,,0.019755557,,,0.015522224,0.019755557,0.055033338,0.038100004,0.055033338,0.033866674,0.022577777,0.035277784
,5/29/2022 3:00,,0,0,0,0,0,0.059266671,0.029633336,0.033866664,0.029633336,,0.046566663,,0.038100004,,,0.029633336,0.038100004,0.04374445,0.033866664,0.04374445,0,0.052211119,0.04374445
,5/29/2022 9:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.101600001,0,0,0,0,0.056444444,0.079022241,0.077611115
,5/29/2022 11:00,,0,0,0,0,0,0.029633336,0.014111111,0.016933337,0.014111111,,0.026811113,,0.016933337,,,0.117122228,0.016933337,0,0.016933337,0,0,0,0
,5/29/2022 12:00,,0,0,0,0,0,0.836788912,0.677333353,0.661811139,0.582788898,,0.788811149,,0.787400027,,,0.464255601,0.735188924,0.620888922,0.557388916,0.620888922,0.457200024,0.44591113,0.43744445
,5/29/2022 13:00,,0,0.6,0.4,0.7,0,0.834672273,0.768702801,0.998361132,0.779991714,,0.907344467,,1.032227781,,,0.787752791,1.03505,1.022702781,0.988130573,1.022702781,1.03116948,1.154288931,1.127830623
,5/29/2022 14:00,,0,0.3,0.2,0.2,0,0.299861138,0.183797239,0.332316696,0.183797239,,0.338666674,,0.435327796,,,0.159102784,0.435327796,0.372886125,0.329847254,0.375708345,0.268463892,0.464255556,0.353836126
,5/29/2022 16:00,,0,0,0,0,0,0.036688898,0.022577776,0.012700001,0.022930554,,0.029633338,,0.04550834,,,0.020461114,0.047272227,0.030691668,0.012700001,0.031044447,0.028575003,0.031750003,0.028575003
,5/29/2022 17:00,,0,0.3,0.3,0.3,0,0.706613928,0.649816707,0.734483387,0.642761146,,0.793397253,,0.890411149,,,0.727780606,0.885825009,0.844197246,0.719313938,0.85231116,0.857602818,0.991305596,0.951441706
,5/29/2022 18:00,,0,0,0,0.3,0,0.207786128,0.179916684,0.174272242,0.183797229,,0.192969452,,0.191558346,,,0.156280554,0.194380575,0.189088905,0.172508355,0.189088905,0.156633332,0.134055559,0.153105563
,5/30/2022 5:00,,0,0,0,0,0,0.114300012,0.138288901,0.18767779,0.136877796,,0.083255556,,0.112888905,,,0.220838909,0.114300024,0.187677778,0.183444453,0.187677778,0.330200025,0.320322237,0.351366678
,5/30/2022 6:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0.006350002,0,0,0,0,0,0,0
,5/30/2022 11:00,,0,0,0,0,0,0,0,0,0,,0.008466665,,0.011288892,,,0,0.011288892,0,0,0,0,0,0
,5/30/2022 13:00,,0,0,0,0,0,0.012699998,0,0.01693333,0,,0.01693333,,0.04092222,,,0,0.04092222,0.03951112,0.01693333,0.03951112,0,0.06491112,0.035277781
,5/30/2022 15:00,,0,0,0,0,0,0,0,0,0,,0,,0.016933337,,,0,0.016933337,0,0,0,0,0,0
,5/31/2022 9:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0.001411107,0
,5/31/2022 10:00,,0,0,0,0,0,0,0.117122231,0.031044441,0.139700018,,0,,0,,,0.69461947,0,0.052211119,0.074788891,0.052211119,0.511527806,0.342547254,0.427566703
,5/31/2022 11:00,,0,0,0,0,0,0.244475028,0.565855583,0.455788903,0.649816684,,0.197908345,,0.185208334,,,0.734836139,0.26705279,0.419100005,0.498122251,0.419100005,0.544336139,0.45331946,0.528108352
,5/31/2022 12:00,,0,0.4,0.9,1.2,0,0.552802807,0.674863935,0.738363944,0.676980601,,0.580319481,,0.604308381,,,0.753533358,0.62970835,0.744008372,0.742597266,0.744008372,0.812447266,0.949325014,0.846313936
,5/31/2022 13:00,,0,0.5,0.6,0.6,0,0.268463905,0.215547244,0.209902798,0.21695835,,0.283280596,,0.26811114,,,0.217311129,0.270933363,0.237066688,0.215547241,0.237066688,0.222955577,0.171450011,0.19790836
,5/31/2022 14:00,,0,1.8,1.8,2.4,0,0.615597232,0.71719728,0.768350054,0.724605586,,0.660752822,,0.71296392,,,0.787400023,0.725663915,0.853722238,0.766233371,0.853722238,0.779638924,0.882297243,0.800805585
,5/31/2022 15:00,,0,0.6,0.6,0.6,0,0.222602806,0.217311128,0.279047249,0.229658341,,0.232127779,,0.305858337,,,0.529872234,0.308680557,0.363361135,0.285397236,0.363361135,0.480130571,0.531988912,0.521052792
,5/31/2022 16:00,,0,0.6,1.8,2.7,0,1.053394488,1.003300037,1.088319474,0.992363923,,0.985661175,,1.063272265,,,0.991658365,1.086202833,1.029758377,1.086202802,1.029758377,1.044222259,1.113013908,1.069269458
,5/31/2022 17:00,,0,0,0.6,0.6,0,1.413933362,1.361369488,1.414638915,1.353608362,,1.420636148,,1.392413917,,,1.317977796,1.383594474,1.534230613,1.420636167,1.534230613,1.38923892,1.539522273,1.530702807
,5/31/2022 18:00,,0,0,0,0,0,1.023408383,1.121480595,1.149350024,1.164166715,,1.019175047,,1.0678584,,,1.318683378,1.093258394,1.31903612,1.175102809,1.31903612,1.340555604,1.532113913,1.486252833
